            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457025.500000000, A.D. 2015-Jan-03 00:00:00.0000, -5.591457654955351E+08,  5.659856308951445E+08,  1.014965669674280E+07, -9.452105965854658E+00, -8.567029746869828E+00,  2.470432070539261E-01,  2.654061026785739E+03,  7.956674789021004E+08,  5.514825037080320E-01,
2457025.541666667, A.D. 2015-Jan-03 01:00:00.0000, -5.591797919651306E+08,  5.659547884108443E+08,  1.015054602950972E+07, -9.451486077713744E+00, -8.567681302218451E+00,  2.470306743467514E-01,  2.654067648170894E+03,  7.956694639434314E+08,  5.513184509875231E-01,
2457025.583333333, A.D. 2015-Jan-03 02:00:00.0000, -5.592138161811780E+08,  5.659239436086895E+08,  1.015143531849715E+07, -9.450854426562842E+00, -8.568317117830416E+00,  2.470188899236296E-01,  2.654074267600459E+03,  7.956714483984914E+08,  5.511573323445820E-01,
2457025.625000000, A.D. 2015-Jan-03 03:00:00.0000, -5.592478381060208E+08,  5.658930965484185E+08,  1.015232456643578E+07, -9.450213626794421E+00, -8.568935600573544E+00,  2.470078703372920E-01,  2.654080885127935E+03,  7.956734322833194E+08,  5.510021141516653E-01,
2457025.666666667, A.D. 2015-Jan-03 04:00:00.0000, -5.592818577115233E+08,  5.658622472943830E+08,  1.015321377607685E+07, -9.449566356139057E+00, -8.569535750467855E+00,  2.469976112459298E-01,  2.654087500840038E+03,  7.956754156239119E+08,  5.508553854286666E-01,
2457025.708333333, A.D. 2015-Jan-03 05:00:00.0000, -5.593158749793059E+08,  5.658313959136710E+08,  1.015410295012403E+07, -9.448915353912549E+00, -8.570117034165701E+00,  2.469880910496753E-01,  2.654094114852794E+03,  7.956773984550533E+08,  5.507194467862107E-01,
2457025.750000000, A.D. 2015-Jan-03 06:00:00.0000, -5.593498899009172E+08,  5.658005424745347E+08,  1.015499209117532E+07, -9.448263389217807E+00, -8.570679333009023E+00,  2.469792728219331E-01,  2.654100727308226E+03,  7.956793808193209E+08,  5.505963251594309E-01,
2457025.791666667, A.D. 2015-Jan-03 07:00:00.0000, -5.593839024778552E+08,  5.657696870449377E+08,  1.015588120167011E+07, -9.447613211097750E+00, -8.571222924454249E+00,  2.469711055963026E-01,  2.654107338370954E+03,  7.956813627660658E+08,  5.504877520950349E-01,
2457025.833333333, A.D. 2015-Jan-03 08:00:00.0000, -5.594179127213911E+08,  5.657388296911457E+08,  1.015677028384075E+07, -9.446967489976956E+00, -8.571748472525275E+00,  2.469635255936828E-01,  2.654113948224445E+03,  7.956833443502910E+08,  5.503951294744913E-01,
2457025.875000000, A.D. 2015-Jan-03 09:00:00.0000, -5.594519206521771E+08,  5.657079704763570E+08,  1.015765933966923E+07, -9.446328757340218E+00, -8.572257014393347E+00,  2.469564576614842E-01,  2.654120557066854E+03,  7.956853256314015E+08,  5.503194967343238E-01,
