            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457025.916666667, A.D. 2015-Jan-03 10:00:00.0000,  4.263391670503950E+05, -1.260763769627266E+05, -2.054659261238925E+04,  6.856131748466048E-03,  9.093932085507111E-03, -1.685030432165965E-04,  1.484575715346078E+00,  4.450646027907090E+05,  3.999351198376255E-03,
2457025.958333333, A.D. 2015-Jan-03 11:00:00.0000,  4.263638483211408E+05, -1.260436379848907E+05, -2.054719921762608E+04,  6.855685340621586E-03,  9.094388951810658E-03, -1.684998665368973E-04,  1.484623742963146E+00,  4.450790011080817E+05,  3.999714010016885E-03,
2457026.000000000, A.D. 2015-Jan-03 12:00:00.0000,  4.263885279849058E+05, -1.260108973621479E+05, -2.054780581143120E+04,  6.855238981350919E-03,  9.094845922789528E-03, -1.684966922586412E-04,  1.484671774937017E+00,  4.450934007315912E+05,  4.000076830004131E-03,
2457026.041666667, A.D. 2015-Jan-03 13:00:00.0000,  4.264132060418646E+05, -1.259781550941206E+05, -2.054841239381318E+04,  6.854792670527606E-03,  9.095302998785861E-03, -1.684935203470775E-04,  1.484719811267792E+00,  4.451078016612675E+05,  4.000439658165646E-03,
2457026.083333333, A.D. 2015-Jan-03 14:00:00.0000,  4.264378824921916E+05, -1.259454111804302E+05, -2.054901896478050E+04,  6.854346408023866E-03,  9.095760180142787E-03, -1.684903507672519E-04,  1.484767851955567E+00,  4.451222038971396E+05,  4.000802494327630E-03,
2457026.125000000, A.D. 2015-Jan-03 15:00:00.0000,  4.264625573360603E+05, -1.259126656206968E+05, -2.054962552434147E+04,  6.853900193710546E-03,  9.096217467204432E-03, -1.684871834839912E-04,  1.484815897000438E+00,  4.451366074392361E+05,  4.001165338314799E-03,
2457026.166666667, A.D. 2015-Jan-03 16:00:00.0000,  4.264872305736439E+05, -1.258799184145391E+05, -2.055023207250430E+04,  6.853454027457112E-03,  9.096674860315897E-03, -1.684840184619073E-04,  1.484863946402496E+00,  4.451510122875846E+05,  4.001528189950377E-03,
2457026.208333333, A.D. 2015-Jan-03 17:00:00.0000,  4.265119022051155E+05, -1.258471695615748E+05, -2.055083860927707E+04,  6.853007909131629E-03,  9.097132359823276E-03, -1.684808556653987E-04,  1.484912000161834E+00,  4.451654184422127E+05,  4.001891049056081E-03,
2457026.250000000, A.D. 2015-Jan-03 18:00:00.0000,  4.265365722306470E+05, -1.258144190614203E+05, -2.055144513466772E+04,  6.852561838600753E-03,  9.097589966073644E-03, -1.684776950586497E-04,  1.484960058278540E+00,  4.451798259031466E+05,  4.002253915452109E-03,
2457026.291666667, A.D. 2015-Jan-03 19:00:00.0000,  4.265612406504106E+05, -1.257816669136906E+05, -2.055205164868406E+04,  6.852115815729708E-03,  9.098047679415060E-03, -1.684745366056215E-04,  1.485008120752699E+00,  4.451942346704124E+05,  4.002616788957125E-03,
2457026.333333333, A.D. 2015-Jan-03 20:00:00.0000,  4.265859074645774E+05, -1.257489131179996E+05, -2.055265815133382E+04,  6.851669840382273E-03,  9.098505500196558E-03, -1.684713802700580E-04,  1.485056187584397E+00,  4.452086447440354E+05,  4.002979669388236E-03,
2457026.375000000, A.D. 2015-Jan-03 21:00:00.0000,  4.266105726733182E+05, -1.257161576739598E+05, -2.055326464262450E+04,  6.851223912420771E-03,  9.098963428768151E-03, -1.684682260154825E-04,  1.485104258773715E+00,  4.452230561240402E+05,  4.003342556560997E-03,
2457026.416666667, A.D. 2015-Jan-03 22:00:00.0000,  4.266352362768035E+05, -1.256834005811827E+05, -2.055387112256358E+04,  6.850778031706044E-03,  9.099421465480827E-03, -1.684650738051950E-04,  1.485152334320734E+00,  4.452374688104505E+05,  4.003705450289381E-03,
2457026.458333333, A.D. 2015-Jan-03 23:00:00.0000,  4.266598982752030E+05, -1.256506418392781E+05, -2.055447759115832E+04,  6.850332198097447E-03,  9.099879610686546E-03, -1.684619236022758E-04,  1.485200414225530E+00,  4.452518828032898E+05,  4.004068350385768E-03,
2457026.500000000, A.D. 2015-Jan-04 00:00:00.0000,  4.266845586686861E+05, -1.256178814478551E+05, -2.055508404841588E+04,  6.849886411452833E-03,  9.100337864738238E-03, -1.684587753695756E-04,  1.485248498488180E+00,  4.452662981025807E+05,  4.004431256660941E-03,
2457026.541666667, A.D. 2015-Jan-04 01:00:00.0000,  4.267092174574216E+05, -1.255851194065210E+05, -2.055569049434330E+04,  6.849440671628530E-03,  9.100796227989798E-03, -1.684556290697239E-04,  1.485296587108756E+00,  4.452807147083450E+05,  4.004794168924063E-03,
2457026.583333333, A.D. 2015-Jan-04 02:00:00.0000,  4.267338746415778E+05, -1.255523557148821E+05, -2.055629692894746E+04,  6.848994978479327E-03,  9.101254700796093E-03, -1.684524846651252E-04,  1.485344680087329E+00,  4.452951326206039E+05,  4.005157086982658E-03,
2457026.625000000, A.D. 2015-Jan-04 03:00:00.0000,  4.267585302213226E+05, -1.255195903725434E+05, -2.055690335223512E+04,  6.848549331858471E-03,  9.101713283512941E-03, -1.684493421179462E-04,  1.485392777423967E+00,  4.453095518393780E+05,  4.005520010642622E-03,
2457026.666666667, A.D. 2015-Jan-04 04:00:00.0000,  4.267831841968229E+05, -1.254868233791085E+05, -2.055750976421289E+04,  6.848103731617642E-03,  9.102171976497131E-03, -1.684462013901390E-04,  1.485440879118737E+00,  4.453239723646870E+05,  4.005882939708183E-03,
2457026.708333333, A.D. 2015-Jan-04 05:00:00.0000,  4.268078365682457E+05, -1.254540547341798E+05, -2.055811616488727E+04,  6.847658177606930E-03,  9.102630780106397E-03, -1.684430624434132E-04,  1.485488985171702E+00,  4.453383941965501E+05,  4.006245873981897E-03,
2457026.750000000, A.D. 2015-Jan-04 06:00:00.0000,  4.268324873357569E+05, -1.254212844373586E+05, -2.055872255426457E+04,  6.847212669674841E-03,  9.103089694699432E-03, -1.684399252392548E-04,  1.485537095582924E+00,  4.453528173349857E+05,  4.006608813264641E-03,
2457026.791666667, A.D. 2015-Jan-04 07:00:00.0000,  4.268571364995224E+05, -1.253885124882444E+05, -2.055932893235103E+04,  6.846767207668266E-03,  9.103548720635880E-03, -1.684367897389154E-04,  1.485585210352461E+00,  4.453672417800114E+05,  4.006971757355591E-03,
2457026.833333333, A.D. 2015-Jan-04 08:00:00.0000,  4.268817840597071E+05, -1.253557388864359E+05, -2.055993529915269E+04,  6.846321791432471E-03,  9.104007858276326E-03, -1.684336559034084E-04,  1.485633329480371E+00,  4.453816675316442E+05,  4.007334706052220E-03,
2457026.875000000, A.D. 2015-Jan-04 09:00:00.0000,  4.269064300164754E+05, -1.253229636315304E+05, -2.056054165467549E+04,  6.845876420811083E-03,  9.104467107982303E-03, -1.684305236935202E-04,  1.485681452966706E+00,  4.453960945899003E+05,  4.007697659150268E-03,
2457026.916666667, A.D. 2015-Jan-04 10:00:00.0000,  4.269310743699915E+05, -1.252901867231235E+05, -2.056114799892519E+04,  6.845431095646072E-03,  9.104926470116287E-03, -1.684273930697994E-04,  1.485729580811520E+00,  4.454105229547951E+05,  4.008060616443746E-03,
2457026.958333333, A.D. 2015-Jan-04 11:00:00.0000,  4.269557171204185E+05, -1.252574081608102E+05, -2.056175433190744E+04,  6.844985815777743E-03,  9.105385945041677E-03, -1.684242639925547E-04,  1.485777713014860E+00,  4.454249526263435E+05,  4.008423577724912E-03,
2457027.000000000, A.D. 2015-Jan-04 12:00:00.0000,  4.269803582679192E+05, -1.252246279441834E+05, -2.056236065362775E+04,  6.844540581044711E-03,  9.105845533122818E-03, -1.684211364218597E-04,  1.485825849576774E+00,  4.454393836045593E+05,  4.008786542784261E-03,
2457027.041666667, A.D. 2015-Jan-04 13:00:00.0000,  4.270049978126560E+05, -1.251918460728354E+05, -2.056296696409144E+04,  6.844095391283898E-03,  9.106305234724972E-03, -1.684180103175459E-04,  1.485873990497305E+00,  4.454538158894558E+05,  4.009149511410520E-03,
2457027.083333333, A.D. 2015-Jan-04 14:00:00.0000,  4.270296357547903E+05, -1.251590625463568E+05, -2.056357326330373E+04,  6.843650246330505E-03,  9.106765050214337E-03, -1.684148856392134E-04,  1.485922135776496E+00,  4.454682494810455E+05,  4.009512483390616E-03,
2457027.125000000, A.D. 2015-Jan-04 15:00:00.0000,  4.270542720944831E+05, -1.251262773643368E+05, -2.056417955126971E+04,  6.843205146018010E-03,  9.107224979958023E-03, -1.684117623462116E-04,  1.485970285414385E+00,  4.454826843793400E+05,  4.009875458509685E-03,
