            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457027.208333333, A.D. 2015-Jan-04 17:00:00.0000,  8.948334222078729E+07, -6.254490767972587E+07, -6.015413217543360E+06,  1.989089455611093E+01,  2.854904165026940E+01, -7.565011672285333E-01,  3.647202570018354E+02,  1.093403823289720E+08, -1.045160602061591E-02,
2457027.250000000, A.D. 2015-Jan-04 18:00:00.0000,  8.955489015249942E+07, -6.244208960793110E+07, -6.018132631205425E+06,  1.985795195670837E+01,  2.857210303407149E+01, -7.542840309704850E-01,  3.647201291373276E+02,  1.093403439961569E+08, -1.084440034287494E-02,
2457027.291666667, A.D. 2015-Jan-04 19:00:00.0000,  8.962631944294494E+07, -6.233918858335068E+07, -6.020844061346844E+06,  1.982498274843788E+01,  2.859512652611001E+01, -7.520658784610390E-01,  3.647199965560984E+02,  1.093403042493043E+08, -1.123718233583930E-02,
2457027.333333333, A.D. 2015-Jan-04 20:00:00.0000,  8.969762999640881E+07, -6.223620474244980E+07, -6.023547504314300E+06,  1.979198697402429E+01,  2.861811209591465E+01, -7.498467125834978E-01,  3.647198592582986E+02,  1.093402630884594E+08, -1.162995152773918E-02,
2457027.375000000, A.D. 2015-Jan-04 21:00:00.0000,  8.976882171732984E+07, -6.213313822180328E+07, -6.026242956464868E+06,  1.975896467622671E+01,  2.864105971306191E+01, -7.476265362224730E-01,  3.647197172440848E+02,  1.093402205136692E+08, -1.202270744681893E-02,
2457027.416666667, A.D. 2015-Jan-04 22:00:00.0000,  8.983989451030092E+07, -6.202998915809540E+07, -6.028930414165989E+06,  1.972591589783842E+01,  2.866396934717515E+01, -7.454053522639370E-01,  3.647195705136194E+02,  1.093401765249823E+08, -1.241544962135450E-02,
2457027.458333333, A.D. 2015-Jan-04 23:00:00.0000,  8.991084828006896E+07, -6.192675768811966E+07, -6.031609873795513E+06,  1.969284068168688E+01,  2.868684096792460E+01, -7.431831635951642E-01,  3.647194190670700E+02,  1.093401311224490E+08, -1.280817757959128E-02,
2457027.500000000, A.D. 2015-Jan-05 00:00:00.0000,  8.998168293153518E+07, -6.182344394877872E+07, -6.034281331741683E+06,  1.965973907063367E+01,  2.870967454502745E+01, -7.409599731047720E-01,  3.647192629046103E+02,  1.093400843061213E+08, -1.320089084983837E-02,
2457027.541666667, A.D. 2015-Jan-05 01:00:00.0000,  9.005239836975512E+07, -6.172004807708412E+07, -6.036944784403149E+06,  1.962661110757440E+01,  2.873247004824785E+01, -7.387357836826887E-01,  3.647191020264194E+02,  1.093400360760531E+08, -1.359358896038118E-02,
2457027.583333333, A.D. 2015-Jan-05 02:00:00.0000,  9.012299449993883E+07, -6.161657021015622E+07, -6.039600228188951E+06,  1.959345683543873E+01,  2.875522744739694E+01, -7.365105982201818E-01,  3.647189364326823E+02,  1.093399864322996E+08, -1.398627143953932E-02,
